"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","auc","accuracy","topauc","topaccuracy"
"TAG_search",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0114754098360656,0.988524590163934,0.5,0.690878100962594,6.17905526080869,6.17905526080869,45.5747651351027,45.5747651351027,0.0349166010687939,0.694283374624909,1,0.0626762675446031,0.0904227403680288,0.127292210154559,0.0299617165378199,0.0626762675446031,0.00021292363242725,294.360315152043,596.830352147742,0.0114754098360656,NA,0.973975409836066,"SVM","KNN_1","SVM","SVM"
"TAG_semantic",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0286885245901639,0.971311475409836,0.5,0.666535080626664,7.03306822202674,7.03306822202674,59.5267308310385,59.5267308310385,0.0332327212688755,0.73475733310846,1,0.1301533708161,0.187771622631369,0.127292210154559,0.0299617165378199,0.130153370816096,0.000423718461811356,307.169459314344,299.416955188588,0.0286885245901639,NA,0.947540983606557,"RF","DT","RF","SVM"
"TAG_semantics",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.86643104765266,5.86643104765266,41.9576797277405,41.9576797277405,0.0334586850723509,0.61879823422552,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.000168117298248813,300.182086735444,756.163072928803,0.00881147540983607,NA,0.987909836065574,"RF","KNN_1","RF","NB"
"TAG_semanticweb",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0243852459016393,0.975614754098361,0.5,0.672620835710646,6.96519182234337,6.96519182234337,57.9426487386612,57.9426487386612,0.03283570966774,0.681860050915407,1,0.114646844655518,0.165400434238083,0.127292210154559,0.0299617165378199,0.114646844655513,0.000372940921585644,307.41288504375,340.320039681748,0.0243852459016393,NA,0.953483606557377,"RF","DT","RF","SVM"
"TAG_sequence",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.58486472392692,5.58486472392692,39.4578439261831,39.4578439261831,0.0358101515132796,0.822189377456632,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000239632138127003,177.601901257051,530.198407481952,0.00717213114754098,NA,0.993647540983607,"RF","SVM","RF","SVM"
"TAG_simulation",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0104508196721311,0.989549180327869,0.5,0.692327090268304,5.85504163572109,5.85504163572109,42.374611120926,42.374611120926,0.0414107989259269,0.745164797035396,1,0.0580629895536937,0.0837671870883016,0.127292210154559,0.0299617165378199,0.0580629895536912,0.000230830852383731,251.539120330286,550.452324678635,0.0104508196721311,NA,0.988934426229508,"RF","DT","RF","SVM"
"TAG_simulations",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.55701797785818,5.55701797785818,39.1314431908264,39.1314431908264,0.0393901332583054,0.701862615783184,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000209196601683605,203.440796796573,607.481252229324,0.00717213114754098,NA,0.991188524590164,"RF","BASELINE","RF","SVM"
"TAG_sna",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.96906680334426,5.96906680334426,42.8707479613715,42.8707479613715,0.0335400758608926,0.604155901670384,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.00017364658165259,290.623638682501,732.053360124471,0.00881147540983607,NA,0.90655737704918,"SVM","KNN_1","SVM","SVM"
"TAG_social",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0309426229508197,0.96905737704918,0.5,0.663347304154101,7.07715923419711,7.07715923419711,60.1064888326671,60.1064888326671,0.0329601994354972,0.701951026386217,1,0.138003704170567,0.199097259631184,0.127292210154559,0.0299617165378199,0.138003704170563,0.000291850276530783,472.857883881465,435.155866177955,0.0309426229508197,NA,0.881147540983607,"RF","DT","RF","SVM"
"TAG_socialnets",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00758196721311475,0.992418032786885,0.5,0.696384260324292,5.70678482778279,5.70678482778279,40.4047259553775,40.4047259553775,0.0350338267099189,0.668495104802439,1,0.0445681830835305,0.0642982967160408,0.127292210154559,0.0299617165378199,0.0445681830835283,0.000170296496100626,261.709336974236,746.474041270608,0.00758196721311475,NA,0.987704918032787,"RF","KNN_1","RF","SVM"
"TAG_software",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0592213114754098,0.94077868852459,0.5,0.623355199316502,8.1220989955491,8.1220989955491,81.7144247885477,81.7144247885477,0.0286938728091445,0.755044517296286,1,0.224819536119186,0.324346029854108,0.127292210154559,0.0299617165378199,0.224819536119185,0.000730324261247957,307.835228881786,173.295469709641,0.126229508196721,NA,0.934426229508197,"RF","DT","RF","SVM"
"TAG_spin",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00819672131147541,0.991803278688525,0.5,0.695514866740866,5.58331379047531,5.58331379047531,39.6273241973963,39.6273241973963,0.0375269038307213,0.784833918216004,1,0.0475402577069826,0.0685860940364471,0.127292210154559,0.0299617165378199,0.047540257706984,0.000309990611434643,153.360314646193,409.632469046235,0.00819672131147541,NA,0.99077868852459,"SVM","SVM","SVM","SVM"
"TAG_statistics",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00655737704918033,0.99344262295082,0.5,0.697833249630003,5.60521320292119,5.60521320292119,39.260318060845,39.260318060845,0.0374324120902581,0.664616492395002,1,0.0395008440485327,0.0569876718197465,0.127292210154559,0.0299617165378199,0.0395008440485327,0.000129305828441158,305.483863525208,983.427474686377,0.00655737704918033,NA,0.988934426229508,"RF","DT","RF","NB"
"TAG_statphys23",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.141598360655738,0.858401639344262,0.5,0.506856459137406,7.76280276037813,7.76280276037813,84.9270549257872,84.9270549257872,0.0244733717281398,0.999999999999996,1,0.407854397275351,0.588409516353906,0.127292210154559,0.0299617165378199,0.407854397275362,0.00408288743193698,99.8936179540613,30.1770070266596,0.656352459016393,NA,0.9875,"SVM","DT","SVM","RF"
"TAG_structure",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0133196721311475,0.986680327868853,0.5,0.688269920212316,6.23203773967016,6.23203773967016,46.4902967078278,46.4902967078278,0.0365489326110157,0.674854069198143,1,0.0707517491092045,0.102073197574069,0.127292210154559,0.0299617165378199,0.070751749109206,0.000153499432494732,460.925151053133,828.268278623298,0.0133196721311475,NA,0.986065573770492,"SVM","KNN_3","SVM","NB"
"TAG_survey",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00614754098360656,0.993852459016393,0.5,0.698412845352287,5.57558498029796,5.57558498029796,38.8620465504936,38.8620465504936,0.0365157897428757,0.623075986489012,1,0.0374300596017463,0.0540001613676177,0.127292210154559,0.0299617165378199,0.0374300596017463,0.000132776281010382,281.90320829079,957.696908709214,0.00614754098360656,NA,0.988729508196721,"RF","DT","RF","SVM"
"TAG_system",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00901639344262295,0.990983606557377,0.5,0.694355675296298,5.88126282006803,5.88126282006803,42.2217676301217,42.2217676301217,0.0398771391613875,0.656474796687784,1,0.0514312128141334,0.0741995556738552,0.127292210154559,0.0299617165378199,0.0514312128141358,0.000138585046290644,371.116611717765,917.513314110377,0.00901639344262295,NA,0.985655737704918,"SVM","BASELINE","SVM","NB"
"TAG_systems",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0184426229508197,0.98155737704918,0.5,0.681024973683765,6.38488617670104,6.38488617670104,49.3094959951754,49.3094959951754,0.0383025008603221,0.674910535225914,1,0.0919145711075444,0.13260469592229,0.127292210154559,0.0299617165378199,0.09191457110754,0.000254051656293513,361.794811529797,500.048534820394,0.0184426229508197,NA,0.974795081967213,"RF","DT","RF","NB"
"TAG_tagging",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.015983606557377,0.984016393442623,0.5,0.684502548017469,6.51148755988834,6.51148755988834,50.4974489867782,50.4974489867782,0.0317831054549821,0.783402727038795,1,0.0819664429895894,0.118252580820389,0.127292210154559,0.0299617165378199,0.0819664429895935,0.000299379305992995,273.787938407163,424.187070737407,0.015983606557377,NA,0.967008196721311,"SVM","SVM","SVM","SVM"
"TAG_technology",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.78162315902957,5.78162315902957,41.3087604783946,41.3087604783946,0.0401115742955585,0.701558955740312,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.000197339155126708,255.731313799588,644.042845515515,0.00881147540983607,NA,0.988934426229508,"RF","SVM","RF","SVM"
"TAG_theory",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0258196721311475,0.974180327868852,0.5,0.670592250682652,6.76075777017814,6.76075777017814,54.8508267977932,54.8508267977932,0.0347763716938718,0.695599556873839,1,0.119896131124197,0.172973553794651,0.127292210154559,0.0299617165378199,0.119896131124194,0.000193579368188613,619.364203148843,656.571162390266,0.0258196721311475,NA,0.953893442622951,"SVM","KNN_1","SVM","RF"
"TAG_topic1",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0110655737704918,0.988934426229508,0.5,0.691457696684878,5.88585493069155,5.88585493069155,42.8291567882778,42.8291567882778,0.0389233095415061,0.727945938765284,1,0.0608425429858883,0.0877772350408147,0.127292210154559,0.0299617165378199,0.0608425429858853,0.000342788471765478,177.49296722999,370.343322892281,0.0110655737704918,NA,0.980122950819672,"RF","SVM","RF","SVM"
"TAG_topic10",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0174180327868852,0.982581967213115,0.5,0.682473962989475,6.20266573184665,6.20266573184665,47.2499498247039,47.2499498247039,0.0372475957548439,0.793967293804122,1,0.0878128244641445,0.126687126380874,0.127292210154559,0.0299617165378199,0.0878128244641488,0.000476072749607749,184.452532804065,266.379744502157,0.0174180327868852,NA,0.980327868852459,"RF","SVM","RF","SVM"
"TAG_topic11",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0200819672131148,0.979918032786885,0.5,0.678706590794629,6.36337200571316,6.36337200571316,49.632696551057,49.632696551057,0.0355211207124339,0.802774933467381,1,0.0983579437789377,0.141900517721909,0.127292210154559,0.0299617165378199,0.0983579437789402,0.000547915574360831,179.512954881191,231.320846698055,0.0200819672131148,NA,0.980737704918033,"RF","SVM","RF","SVM"
"TAG_topic2",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0102459016393443,0.989754098360656,0.5,0.692616888129446,5.72238249281263,5.72238249281263,41.3404476617808,41.3404476617808,0.0386886999616214,0.747779044556265,1,0.0571284524179756,0.0824189349970745,0.127292210154559,0.0299617165378199,0.0571284524179743,0.000421721728407579,135.464806695383,300.839344714854,0.0102459016393443,NA,0.976639344262295,"RF","SVM","RF","SVM"
"TAG_topic3",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0206967213114754,0.979303278688525,0.5,0.677837197211203,6.26874341889348,6.26874341889348,48.759561824742,48.759561824742,0.0354990194859122,0.785654393243901,1,0.100738382698426,0.145334765146193,0.127292210154559,0.0299617165378199,0.100738382698428,0.000664410334699579,151.620734111512,190.586740161283,0.0206967213114754,NA,0.955532786885246,"RF","KNN_1","RF","SVM"
"TAG_topic4",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0069672131147541,0.993032786885246,0.5,0.697253653907719,5.38531368778474,5.38531368778474,37.8736559070289,37.8736559070289,0.0403527917841223,0.781103809842161,1,0.0415458279645442,0.0599379599740739,0.127292210154559,0.0299617165378199,0.0415458279645421,0.000317091985193972,131.021375198524,400.436227020029,0.0069672131147541,NA,0.992008196721311,"RF","SVM","RF","SVM"
"TAG_topic6",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.67009127629764,5.67009127629764,40.4741027524626,40.4741027524626,0.0375712628369456,0.751671954582259,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.000312118966189828,161.687711646337,406.832345815029,0.00881147540983607,NA,0.990573770491803,"RF","SVM","RF","SVM"
"TAG_topic7",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0174180327868852,0.982581967213115,0.5,0.682473962989475,6.14637864392466,6.14637864392466,46.728390434794,46.728390434794,0.0361991222977691,0.781621844083434,1,0.0878128244641445,0.126687126380874,0.127292210154559,0.0299617165378199,0.0878128244641488,0.00055728959553458,157.571261275585,227.413039063567,0.0174180327868852,NA,0.971926229508197,"RF","SVM","RF","SVM"
"TAG_topic8",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0100409836065574,0.989959016393443,0.5,0.692906685990588,5.7667037572546,5.7667037572546,41.6147038972809,41.6147038972809,0.0369314311330025,0.764150441538862,1,0.0561897742222435,0.0810647086191012,0.127292210154559,0.0299617165378199,0.0561897742222459,0.000356371627506136,157.671851194933,356.189518832746,0.0100409836065574,NA,0.974795081967213,"SVM","SVM","SVM","SVM"
"TAG_topic9",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0135245901639344,0.986475409836066,0.5,0.687980122351174,5.97808813623479,5.97808813623479,44.3043369911183,44.3043369911183,0.0362731000901564,0.816481519588206,1,0.0716323530117382,0.103343640457242,0.127292210154559,0.0299617165378199,0.071632353011737,0.000477985353956361,149.863070947312,265.309854686846,0.0135245901639344,NA,0.985860655737705,"SVM","SVM","SVM","SVM"
"TAG_toread",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0153688524590164,0.984631147540984,0.5,0.685371941600895,6.49202359336342,6.49202359336342,49.8558718163431,49.8558718163431,0.0371722816666975,0.581666402384282,1,0.0794214388342169,0.114580915946391,0.127292210154559,0.0299617165378199,0.0794214388342187,0.000191877242692217,413.917970259839,662.404416117986,0.0153688524590164,NA,0.959426229508197,"RF","KNN_1","RF","SVM"
"TAG_transition",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0125,0.9875,0.5,0.689429111656884,5.85063522593486,5.85063522593486,42.9013789391785,42.9013789391785,0.038537673214527,0.765992829140304,1,0.0671968803626974,0.0969446060624726,0.127292210154559,0.0299617165378199,0.0671968803627001,0.00046279692228187,145.197336298988,274.049819966242,0.0125,NA,0.985450819672131,"RF","DT","RF","SVM"
"TAG_visual",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00922131147540984,0.99077868852459,0.5,0.694065877435156,5.89678663001661,5.89678663001661,42.5071800455879,42.5071800455879,0.0326787937227119,0.808114269710526,1,0.0523919242211246,0.0755855692564468,0.127292210154559,0.0299617165378199,0.0523919242211261,0.000237470940685617,220.624570188927,535.032786946672,0.00922131147540984,NA,0.99016393442623,"RF","SVM","RF","SVM"
"TAG_visualization",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0145491803278689,0.985450819672131,0.5,0.686531133045464,6.29326111285405,6.29326111285405,47.638988883016,47.638988883016,0.0337459445533446,0.775737155430924,1,0.0759890665983782,0.109629049543261,0.127292210154559,0.0299617165378199,0.0759890665983798,0.000238682645983187,318.368628290349,532.311542740003,0.0145491803278689,NA,0.98422131147541,"SVM","DT","SVM","SVM"
"TAG_web",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0299180327868852,0.970081967213115,0.5,0.664796293459812,7.14655138871847,7.14655138871847,61.2609555882552,61.2609555882552,0.0322978340869212,0.718382389334942,1,0.134457126515349,0.193980629635874,0.127292210154559,0.0299617165378199,0.134457126515345,0.000411439084093836,326.797165639916,308.38288333718,0.0299180327868852,NA,0.939959016393443,"RF","DT","RF","SVM"
"TAG_web20",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0125,0.9875,0.5,0.689429111656884,6.32892492979352,6.32892492979352,47.5080176804003,47.5080176804003,0.0377847640300295,0.59517658429595,1,0.0671968803626974,0.0969446060624726,0.127292210154559,0.0299617165378199,0.0671968803627001,0.000231233034183668,290.602424519167,549.493187982177,0.0125,NA,0.899590163934426,"RF","DT","RF","SVM"
"TAG_wiki",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00737704918032787,0.992622950819672,0.5,0.696674058185434,5.71511026175564,5.71511026175564,40.4113939529532,40.4113939529532,0.0328576607021531,0.663568410417731,1,0.043566520810236,0.0628532035217134,0.127292210154559,0.0299617165378199,0.043566520810236,0.000176872590016385,246.315841285528,718.683078891803,0.00737704918032787,NA,0.980327868852459,"SVM","KNN_1","SVM","SVM"
